,incident_latitude,incident_longitude,date,temperature (degC),wind_speed (m/s),total_precipitation (mm of water equivalent),relative_humidity (0-1),surface_pressure (Pa),humidex (degC),County,latitude,longitude,y,month,year
Kings-2018-12,0.0,0.0,2018-12,6.377096774193548,4.523870967741937,0.1035483870967742,0.8941935483870971,101109.03193548387,5.642258064516129,Kings,36.214168172645934,-119.81936492179405,False,12,2018
Kings-2019-01,0.0,0.0,2019-01,4.324193548387096,4.557741935483873,0.03225806451612903,0.8370967741935481,101286.77580645162,2.6874193548387098,Kings,37.001071672351685,-120.14016067382686,False,01,2019
Kings-2019-02,0.0,0.0,2019-02,6.765714285714287,4.7057142857142855,0.046785714285714285,0.8317857142857144,101403.10857142856,5.812857142857142,Kings,36.78755079753787,-120.69256198215035,False,02,2019
Kings-2019-03,0.0,0.0,2019-03,7.844193548387097,5.426129032258066,0.08967741935483871,0.7680645161290326,100953.31612903226,6.86032258064516,Kings,36.883934058502945,-120.28178823094888,False,03,2019
Kings-2019-05,0.0,0.0,2019-05,11.037741935483872,3.4558064516129035,0.08548387096774193,0.7654838709677421,101353.86838709675,11.148064516129027,Kings,35.64875123734084,-119.82616043206752,False,05,2019
Kings-2019-06,0.0,0.0,2019-06,14.203333333333333,4.009333333333334,0.1873333333333333,0.8116666666666666,101088.06300000001,15.975999999999996,Kings,36.33255899998624,-119.326873031552,False,06,2019
Kings-2019-07,0.0,0.0,2019-07,17.606129032258067,3.2919354838709687,0.11548387096774194,0.7729032258064517,101166.18322580644,20.798387096774192,Kings,36.56239726380047,-119.2892299798554,False,07,2019
Kings-2019-08,0.0,0.0,2019-08,17.278064516129028,4.653225806451613,0.09580645161290324,0.7596774193548389,100862.41935483873,20.12290322580645,Kings,36.75766411804279,-119.13475414438824,False,08,2019
Kings-2019-09,0.0,0.0,2019-09,14.162333333333333,4.043333333333333,0.11366666666666668,0.7736666666666668,101233.11433333332,15.61133333333333,Kings,37.02510174787622,-120.04707766925536,False,09,2019
Kings-2019-10,0.0,0.0,2019-10,10.007096774193547,4.200645161290322,0.19,0.8506451612903227,100657.79967741936,10.306451612903226,Kings,35.12340450253463,-119.91780488600676,False,10,2019
Kings-2019-11,0.0,0.0,2019-11,7.023999999999999,4.1080000000000005,0.18966666666666665,0.8796666666666666,99789.31633333332,6.4449999999999985,Kings,36.566131031069936,-120.48168619906285,False,11,2019
Kings-2019-12,0.0,0.0,2019-12,5.6906451612903215,5.023870967741937,0.08290322580645157,0.8925806451612907,100280.98870967745,4.70290322580645,Kings,36.03141876388855,-120.4231502524874,False,12,2019
Kings-2020-01,0.0,0.0,2020-01,6.5351612903225815,5.355483870967744,0.07129032258064515,0.8680645161290321,101246.19774193547,5.67774193548387,Kings,35.79056921893115,-120.30508868518211,False,01,2020
Kings-2020-02,0.0,0.0,2020-02,6.143793103448275,7.320344827586209,0.1479310344827586,0.8020689655172414,100137.63896551724,4.825172413793107,Kings,36.087091883324064,-119.02773968600415,False,02,2020
Kings-2020-03,0.0,0.0,2020-03,6.478387096774192,5.345161290322582,0.03612903225806452,0.7567741935483872,101240.97967741935,5.015483870967744,Kings,35.957995726111996,-120.53827363006796,False,03,2020
Kings-2020-04,0.0,0.0,2020-04,9.546666666666667,4.025666666666667,0.02266666666666667,0.7200000000000001,101533.689,8.770333333333333,Kings,35.609989796491334,-120.74136184143104,False,04,2020
Kings-2020-05,0.0,0.0,2020-05,12.295806451612911,3.8867741935483866,0.02419354838709678,0.6883870967741935,101870.60903225807,12.284516129032259,Kings,35.77812737270272,-119.10232268742087,False,05,2020
Kings-2020-06,0.0,0.0,2020-06,14.339666666666664,4.373666666666667,0.14433333333333334,0.7996666666666666,100913.66266666666,16.121666666666666,Kings,36.58981330617544,-120.58287373841922,False,06,2020
Kings-2020-07,0.0,0.0,2020-07,15.531290322580645,4.098387096774194,0.11999999999999995,0.7651612903225805,101147.51064516132,17.52225806451613,Kings,36.383804385689956,-119.95117132967329,False,07,2020
Kings-2020-08,0.0,0.0,2020-08,16.745483870967742,4.6961290322580655,0.1564516129032258,0.8074193548387096,100873.15548387096,19.834516129032266,Kings,35.68146662390798,-120.34606373740063,False,08,2020
Kings-2020-09,0.0,0.0,2020-09,14.145,4.537000000000001,0.08199999999999999,0.7856666666666665,101299.994,15.720333333333333,Kings,36.31174049833634,-119.196054255097,False,09,2020
Kings-2020-10,0.0,0.0,2020-10,10.593548387096773,4.739032258064517,0.1187096774193548,0.8519354838709678,100302.36677419355,11.127741935483868,Kings,36.020631297792264,-120.1534370908234,False,10,2020
Kings-2020-11,0.0,0.0,2020-11,8.806666666666667,4.916666666666667,0.05633333333333335,0.8750000000000001,101341.51533333331,8.815,Kings,36.194450554880376,-120.11768853321287,False,11,2020
Kings-2020-12,0.0,0.0,2020-12,5.0441935483870965,4.580967741935483,0.13548387096774195,0.9045161290322584,99785.33322580645,3.9487096774193566,Kings,36.883923683722,-119.99355180966865,False,12,2020
Lake-2013-01,0.0,0.0,2013-01,18.853870967741933,2.561290322580645,0.020322580645161296,0.6641935483870971,101708.87193548382,21.67064516129032,Lake,39.12656577387445,-122.64735649956376,False,01,2013
Lake-2013-02,0.0,0.0,2013-02,18.38071428571428,2.4282142857142857,0.04964285714285715,0.6046428571428571,101313.53928571426,20.47178571428572,Lake,39.523776676108945,-122.0065022601966,False,02,2013
Lake-2013-03,0.0,0.0,2013-03,16.48483870967742,2.5803225806451606,0.034516129032258064,0.4964516129032258,101393.94096774193,16.595483870967744,Lake,38.73338132423506,-123.32522043014573,False,03,2013
Lake-2013-04,0.0,0.0,2013-04,23.30366666666667,2.531,0.17133333333333325,0.6786666666666668,101261.66033333332,28.62933333333333,Lake,38.84955723092028,-123.27620896726461,False,04,2013
Lake-2013-05,0.0,0.0,2013-05,24.34322580645161,2.5580645161290323,0.09903225806451613,0.6316129032258065,101248.89064516133,29.629354838709673,Lake,39.48296575762086,-123.49455367458407,False,05,2013
Lake-2013-10,0.0,0.0,2013-10,24.319677419354853,2.079032258064516,0.015483870967741937,0.6393548387096775,101155.97548387098,29.866774193548387,Lake,38.32206051912517,-123.32389020122507,False,10,2013
Lake-2013-12,0.0,0.0,2013-12,19.628064516129037,2.551935483870968,0.04032258064516129,0.6832258064516128,101577.87096774195,23.08032258064517,Lake,39.190836758995694,-122.38395216154855,False,12,2013
Lake-2014-01,0.0,0.0,2014-01,13.928387096774195,2.595483870967741,0.107741935483871,0.7077419354838711,101530.76548387094,15.201935483870967,Lake,39.90487659678763,-123.16778920797154,False,01,2014
Lake-2014-02,0.0,0.0,2014-02,17.918928571428573,1.695714285714286,0.08571428571428573,0.7185714285714286,101320.33107142858,20.96714285714285,Lake,38.41707297492622,-123.13011953871644,False,02,2014
Lake-2014-03,0.0,0.0,2014-03,18.79096774193548,2.3203225806451613,0.14322580645161287,0.6609677419354838,101233.01870967742,21.43096774193549,Lake,38.70474775695543,-122.47369871701535,False,03,2014
Lake-2014-04,0.0,0.0,2014-04,22.57933333333333,2.4106666666666667,0.05500000000000002,0.6383333333333333,101168.17766666666,26.88300000000001,Lake,38.10591705486726,-123.12531188028278,False,04,2014
Lake-2014-06,0.0,0.0,2014-06,27.13600000000001,1.7826666666666666,0.093,0.6460000000000001,101223.64299999998,34.56666666666667,Lake,39.556483977085314,-123.02526864063518,False,06,2014
Lake-2014-07,0.0,0.0,2014-07,27.355806451612906,1.3219354838709678,0.17064516129032256,0.7200000000000001,101257.2106451613,36.483870967741936,Lake,39.40349592347416,-123.36230280293974,False,07,2014
Lake-2014-08,0.0,0.0,2014-08,28.350967741935488,1.7222580645161292,0.1409677419354838,0.6712903225806451,101123.33322580646,37.330322580645145,Lake,39.036546096237124,-122.28924682733674,False,08,2014
Lake-2014-09,0.0,0.0,2014-09,26.176,1.5343333333333329,0.184,0.7596666666666667,101107.81833333334,35.085,Lake,38.886646620939864,-122.12918909520737,False,09,2014
Lake-2014-10,0.0,0.0,2014-10,23.50193548387097,2.085483870967741,0.012580645161290323,0.606774193548387,101093.71258064518,28.04677419354838,Lake,38.69159979594563,-123.2302459240437,False,10,2014
Lake-2014-11,0.0,0.0,2014-11,17.754666666666672,2.6703333333333332,0.11533333333333333,0.6553333333333331,101503.12233333332,20.019333333333336,Lake,38.68976092233558,-122.23533890256228,False,11,2014
Lake-2014-12,0.0,0.0,2014-12,17.548064516129028,2.1800000000000006,0.03967741935483871,0.7241935483870966,101524.92322580646,20.536774193548386,Lake,39.9192145061907,-123.18936118196987,False,12,2014
Lake-2015-01,0.0,0.0,2015-01,16.070645161290322,2.516451612903226,0.08548387096774193,0.6970967741935483,101650.66064516128,17.962903225806453,Lake,39.15070181910379,-122.89619639008689,False,01,2015
Lake-2015-02,0.0,0.0,2015-02,15.2275,2.7060714285714282,0.12535714285714286,0.6607142857142857,101478.00785714283,16.430000000000003,Lake,39.402028538356404,-123.55178583416509,False,02,2015
Lake-2015-03,0.0,0.0,2015-03,22.07935483870968,2.335806451612904,0.02838709677419355,0.6561290322580644,101497.26451612904,26.44774193548386,Lake,38.28878843782767,-123.43231615863101,False,03,2015
Lake-2015-04,0.0,0.0,2015-04,24.925666666666665,1.7116666666666664,0.11733333333333333,0.6629999999999999,101119.89966666668,31.141333333333346,Lake,39.76733456511128,-122.63304184364237,False,04,2015
Lake-2015-05,0.0,0.0,2015-05,26.379354838709673,2.5932258064516134,0.026451612903225813,0.5890322580645162,101446.21129032258,32.26322580645161,Lake,39.61249264900333,-122.01235595247404,False,05,2015
Lake-2015-06,0.0,0.0,2015-06,27.56566666666667,1.4946666666666664,0.13233333333333328,0.6826666666666664,101292.47666666668,36.112666666666655,Lake,38.47392296330716,-122.34436286196201,False,06,2015
Lake-2015-10,0.0,0.0,2015-10,24.355483870967745,2.641290322580645,0.040645161290322585,0.6919354838709679,101005.74838709678,30.653870967741927,Lake,39.185955647944205,-123.5820080524887,False,10,2015
Lake-2015-11,0.0,0.0,2015-11,23.628,2.820666666666667,0.03500000000000001,0.6859999999999999,101386.60666666664,29.490333333333336,Lake,39.816160262321546,-122.4022404810281,False,11,2015
Lake-2015-12,0.0,0.0,2015-12,22.127419354838704,2.914838709677419,0.04645161290322582,0.7532258064516129,101423.78193548387,28.071290322580644,Lake,38.64061099534171,-123.00043397279143,False,12,2015
Lake-2016-01,0.0,0.0,2016-01,14.6558064516129,2.4651612903225804,0.2474193548387097,0.6896774193548388,101321.29548387091,15.901935483870973,Lake,39.079135334023285,-123.28774702909641,False,01,2016
Lake-2016-02,0.0,0.0,2016-02,16.024137931034485,2.8441379310344823,0.06517241379310344,0.6351724137931033,101551.94413793103,17.322758620689655,Lake,38.81482407062116,-121.82218515744329,False,02,2016
Lake-2016-03,0.0,0.0,2016-03,21.640645161290326,2.5941935483870955,0.09387096774193547,0.6461290322580645,101373.76387096776,25.770967741935483,Lake,38.15439624205587,-123.25934536235816,False,03,2016
Lake-2016-10,0.0,0.0,2016-10,23.909354838709678,3.431290322580645,0.08709677419354837,0.7203225806451613,101163.73225806453,30.58709677419355,Lake,39.77821471136092,-123.38596640209578,False,10,2016
Lake-2016-11,0.0,0.0,2016-11,19.840999999999998,2.3873333333333338,0.007333333333333334,0.6393333333333334,101432.75333333336,22.84166666666665,Lake,39.848923608053916,-123.11351416786167,False,11,2016
Lake-2016-12,0.0,0.0,2016-12,19.93032258064516,2.552258064516129,0.01580645161290323,0.7087096774193546,101647.11516129038,23.936129032258066,Lake,38.16188860915574,-122.76273163829306,False,12,2016
Lake-2017-01,0.0,0.0,2017-01,17.469677419354838,2.6312903225806443,0.10516129032258063,0.7058064516129032,101517.07096774195,20.15677419354839,Lake,39.7176512256901,-123.27741469417339,False,01,2017
